"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies that attempting to sign up with an already-registered email displays the ""Email Address already exist!"" error.","3053","TC-REG-002: Should show error when registering with an existing email","webkit","Sat May 02 04:15:42 UTC 2026","passed","Sat May 02 04:15:45 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","4813","TC-CART-002: Cart should still contain products after navigating directly to cart","webkit","Sat May 02 04:15:25 UTC 2026","passed","Sat May 02 04:15:29 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","3862","TC-CART-002: Cart should still contain products after navigating directly to cart","firefox","Sat May 02 04:15:45 UTC 2026","passed","Sat May 02 04:15:49 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that logging in with a non-existent email address displays the appropriate error message.","1119","TC-LOGIN-003: Should show error when logging in with non-existent email","chromium","Sat May 02 04:15:35 UTC 2026","passed","Sat May 02 04:15:36 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that attempting to sign up with an already-registered email displays the ""Email Address already exist!"" error.","1715","TC-REG-002: Should show error when registering with an existing email","firefox","Sat May 02 04:15:59 UTC 2026","passed","Sat May 02 04:16:00 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that two specific products can be added to the cart by name and that their name, price, and quantity are correct in the cart view.","5781","TC-CART-001: Should add 2 products to cart and verify their details","webkit","Sat May 02 04:15:18 UTC 2026","passed","Sat May 02 04:15:24 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that logging in with a non-existent email address displays the appropriate error message.","1962","TC-LOGIN-003: Should show error when logging in with non-existent email","webkit","Sat May 02 04:15:35 UTC 2026","passed","Sat May 02 04:15:37 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that logging in with a correct email but wrong password displays the appropriate error message and keeps the user on /login.","2306","TC-LOGIN-002: Should show error when logging in with incorrect password","webkit","Sat May 02 04:15:33 UTC 2026","passed","Sat May 02 04:15:35 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies successful login with a freshly registered account: correct redirect, username in navbar, and successful logout.","2738","TC-LOGIN-001: Should login successfully with the newly registered account","webkit","Sat May 02 04:15:29 UTC 2026","passed","Sat May 02 04:15:32 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that logging in with a non-existent email address displays the appropriate error message.","1534","TC-LOGIN-003: Should show error when logging in with non-existent email","firefox","Sat May 02 04:15:54 UTC 2026","passed","Sat May 02 04:15:55 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies successful login with a freshly registered account: correct redirect, username in navbar, and successful logout.","2142","TC-LOGIN-001: Should login successfully with the newly registered account","chromium","Sat May 02 04:15:32 UTC 2026","passed","Sat May 02 04:15:34 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that logging in with a correct email but wrong password displays the appropriate error message and keeps the user on /login.","1356","TC-LOGIN-002: Should show error when logging in with incorrect password","firefox","Sat May 02 04:15:52 UTC 2026","passed","Sat May 02 04:15:54 UTC 2026","User Login","login/login.spec.ts","",""
