"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies that logging in with a correct email but wrong password displays the appropriate error message and keeps the user on /login.","2405","TC-LOGIN-002: Should show error when logging in with incorrect password","webkit","Sun Apr 19 03:12:54 UTC 2026","passed","Sun Apr 19 03:12:57 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that logging in with a correct email but wrong password displays the appropriate error message and keeps the user on /login.","2986","TC-LOGIN-002: Should show error when logging in with incorrect password","chromium","Sun Apr 19 03:12:41 UTC 2026","passed","Sun Apr 19 03:12:44 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies successful login with a freshly registered account: correct redirect, username in navbar, and successful logout.","4001","TC-LOGIN-001: Should login successfully with the newly registered account","chromium","Sun Apr 19 03:12:36 UTC 2026","passed","Sun Apr 19 03:12:40 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that two specific products can be added to the cart by name and that their name, price, and quantity are correct in the cart view.","4226","TC-CART-001: Should add 2 products to cart and verify their details","chromium","Sun Apr 19 03:12:26 UTC 2026","passed","Sun Apr 19 03:12:30 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Full end-to-end checkout flow: authenticated user adds two products by name, proceeds to checkout, verifies delivery address, places an order, pays with a test card, and confirms ""Order Placed!"" on the final page.","14518","TC-CHECKOUT-001: Should complete full checkout flow successfully","webkit:auth","Sun Apr 19 03:12:30 UTC 2026","passed","Sun Apr 19 03:12:44 UTC 2026","Checkout Flow: Buy Clothes","checkout/checkout.spec.ts","",""
"Verifies the full end-to-end user registration flow: signup form → account created confirmation → logged-in state → logout.","6200","TC-REG-001: Should register a new user account successfully","firefox","Sun Apr 19 03:12:59 UTC 2026","passed","Sun Apr 19 03:13:05 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","5524","TC-CART-002: Cart should still contain products after navigating directly to cart","firefox","Sun Apr 19 03:12:46 UTC 2026","passed","Sun Apr 19 03:12:52 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","5628","TC-CART-002: Cart should still contain products after navigating directly to cart","chromium","Sun Apr 19 03:12:30 UTC 2026","passed","Sun Apr 19 03:12:36 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies successful login with a freshly registered account: correct redirect, username in navbar, and successful logout.","3285","TC-LOGIN-001: Should login successfully with the newly registered account","firefox","Sun Apr 19 03:12:52 UTC 2026","passed","Sun Apr 19 03:12:55 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that two specific products can be added to the cart by name and that their name, price, and quantity are correct in the cart view.","6433","TC-CART-001: Should add 2 products to cart and verify their details","firefox","Sun Apr 19 03:12:39 UTC 2026","passed","Sun Apr 19 03:12:46 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Full end-to-end checkout flow: authenticated user adds two products by name, proceeds to checkout, verifies delivery address, places an order, pays with a test card, and confirms ""Order Placed!"" on the final page.","11896","TC-CHECKOUT-001: Should complete full checkout flow successfully","firefox:auth","Sun Apr 19 03:12:32 UTC 2026","passed","Sun Apr 19 03:12:44 UTC 2026","Checkout Flow: Buy Clothes","checkout/checkout.spec.ts","",""
