"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies that attempting to sign up with an already-registered email displays the ""Email Address already exist!"" error.","4484","TC-REG-002: Should show error when registering with an existing email","firefox","Tue Apr 28 04:30:24 UTC 2026","passed","Tue Apr 28 04:30:28 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that logging in with a non-existent email address displays the appropriate error message.","3684","TC-LOGIN-003: Should show error when logging in with non-existent email","firefox","Tue Apr 28 04:30:05 UTC 2026","passed","Tue Apr 28 04:30:09 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that attempting to sign up with an already-registered email displays the ""Email Address already exist!"" error.","2634","TC-REG-002: Should show error when registering with an existing email","chromium","Tue Apr 28 04:30:30 UTC 2026","passed","Tue Apr 28 04:30:32 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that logging in with a correct email but wrong password displays the appropriate error message and keeps the user on /login.","2413","TC-LOGIN-002: Should show error when logging in with incorrect password","chromium","Tue Apr 28 04:30:10 UTC 2026","passed","Tue Apr 28 04:30:12 UTC 2026","User Login","login/login.spec.ts","",""
"Full end-to-end checkout flow: authenticated user adds two products by name, proceeds to checkout, verifies delivery address, places an order, pays with a test card, and confirms ""Order Placed!"" on the final page.","7250","TC-CHECKOUT-001: Should complete full checkout flow successfully","chromium:auth","Tue Apr 28 04:30:39 UTC 2026","passed","Tue Apr 28 04:30:46 UTC 2026","Checkout Flow: Buy Clothes","checkout/checkout.spec.ts","",""
"","2792","Authenticate: Login with test account from .env","setup","Tue Apr 28 04:30:35 UTC 2026","passed","Tue Apr 28 04:30:38 UTC 2026","","auth/auth.setup.ts","",""
"Verifies the full end-to-end user registration flow: signup form → account created confirmation → logged-in state → logout.","9388","TC-REG-001: Should register a new user account successfully","chromium","Tue Apr 28 04:30:20 UTC 2026","passed","Tue Apr 28 04:30:29 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that logging in with a correct email but wrong password displays the appropriate error message and keeps the user on /login.","2086","TC-LOGIN-002: Should show error when logging in with incorrect password","firefox","Tue Apr 28 04:30:03 UTC 2026","passed","Tue Apr 28 04:30:05 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","7662","TC-CART-002: Cart should still contain products after navigating directly to cart","firefox","Tue Apr 28 04:29:49 UTC 2026","passed","Tue Apr 28 04:29:57 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies successful login with a freshly registered account: correct redirect, username in navbar, and successful logout.","6760","TC-LOGIN-001: Should login successfully with the newly registered account","webkit","Tue Apr 28 04:30:01 UTC 2026","passed","Tue Apr 28 04:30:08 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies successful login with a freshly registered account: correct redirect, username in navbar, and successful logout.","5330","TC-LOGIN-001: Should login successfully with the newly registered account","firefox","Tue Apr 28 04:29:57 UTC 2026","passed","Tue Apr 28 04:30:02 UTC 2026","User Login","login/login.spec.ts","",""
