"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies that logging in with a non-existent email address displays the appropriate error message.","1738","TC-LOGIN-003: Should show error when logging in with non-existent email","webkit","Fri May 15 04:44:10 UTC 2026","passed","Fri May 15 04:44:12 UTC 2026","User Login","login/login.spec.ts","",""
"","2482","Authenticate: Login with test account from .env","setup","Fri May 15 04:43:01 UTC 2026","passed","Fri May 15 04:43:03 UTC 2026","","auth/auth.setup.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","4415","TC-CART-002: Cart should still contain products after navigating directly to cart","chromium","Fri May 15 04:42:47 UTC 2026","passed","Fri May 15 04:42:51 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that logging in with a correct email but wrong password displays the appropriate error message and keeps the user on /login.","1926","TC-LOGIN-002: Should show error when logging in with incorrect password","webkit","Fri May 15 04:44:08 UTC 2026","passed","Fri May 15 04:44:10 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","5136","TC-CART-002: Cart should still contain products after navigating directly to cart","firefox","Fri May 15 04:42:53 UTC 2026","passed","Fri May 15 04:42:58 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Full end-to-end checkout flow: authenticated user adds two products by name, proceeds to checkout, verifies delivery address, places an order, pays with a test card, and confirms ""Order Placed!"" on the final page.","8343","TC-CHECKOUT-001: Should complete full checkout flow successfully","firefox:auth","Fri May 15 04:43:00 UTC 2026","passed","Fri May 15 04:43:08 UTC 2026","Checkout Flow: Buy Clothes","checkout/checkout.spec.ts","",""
"Verifies that two specific products can be added to the cart by name and that their name, price, and quantity are correct in the cart view.","4639","TC-CART-001: Should add 2 products to cart and verify their details","webkit","Fri May 15 04:43:55 UTC 2026","passed","Fri May 15 04:44:00 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that two specific products can be added to the cart by name and that their name, price, and quantity are correct in the cart view.","4273","TC-CART-001: Should add 2 products to cart and verify their details","chromium","Fri May 15 04:42:40 UTC 2026","passed","Fri May 15 04:42:44 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies successful login with a freshly registered account: correct redirect, username in navbar, and successful logout.","2966","TC-LOGIN-001: Should login successfully with the newly registered account","firefox","Fri May 15 04:42:58 UTC 2026","passed","Fri May 15 04:43:01 UTC 2026","User Login","login/login.spec.ts","",""
"Full end-to-end checkout flow: authenticated user adds two products by name, proceeds to checkout, verifies delivery address, places an order, pays with a test card, and confirms ""Order Placed!"" on the final page.","25992","TC-CHECKOUT-001: Should complete full checkout flow successfully","chromium:auth","Fri May 15 04:43:04 UTC 2026","passed","Fri May 15 04:43:30 UTC 2026","Checkout Flow: Buy Clothes","checkout/checkout.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","4505","TC-CART-002: Cart should still contain products after navigating directly to cart","webkit","Fri May 15 04:44:00 UTC 2026","passed","Fri May 15 04:44:05 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that logging in with a correct email but wrong password displays the appropriate error message and keeps the user on /login.","1716","TC-LOGIN-002: Should show error when logging in with incorrect password","firefox","Fri May 15 04:43:02 UTC 2026","passed","Fri May 15 04:43:04 UTC 2026","User Login","login/login.spec.ts","",""
