"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies that logging in with a non-existent email address displays the appropriate error message.","1233","TC-LOGIN-003: Should show error when logging in with non-existent email","firefox","Sat Apr 18 11:08:06 UTC 2026","passed","Sat Apr 18 11:08:07 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that logging in with a correct email but wrong password displays the appropriate error message and keeps the user on /login.","1435","TC-LOGIN-002: Should show error when logging in with incorrect password","chromium","Sat Apr 18 11:07:52 UTC 2026","passed","Sat Apr 18 11:07:53 UTC 2026","User Login","login/login.spec.ts","",""
"Full end-to-end checkout flow: authenticated user adds two products by name, proceeds to checkout, verifies delivery address, places an order, pays with a test card, and confirms ""Order Placed!"" on the final page.","9245","TC-CHECKOUT-001: Should complete full checkout flow successfully","firefox:auth","Sat Apr 18 11:07:46 UTC 2026","passed","Sat Apr 18 11:07:56 UTC 2026","Checkout Flow: Buy Clothes","checkout/checkout.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","4580","TC-CART-002: Cart should still contain products after navigating directly to cart","chromium","Sat Apr 18 11:07:44 UTC 2026","passed","Sat Apr 18 11:07:48 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies successful login with a freshly registered account: correct redirect, username in navbar, and successful logout.","2773","TC-LOGIN-001: Should login successfully with the newly registered account","chromium","Sat Apr 18 11:07:48 UTC 2026","passed","Sat Apr 18 11:07:51 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that logging in with a non-existent email address displays the appropriate error message.","1602","TC-LOGIN-003: Should show error when logging in with non-existent email","chromium","Sat Apr 18 11:07:53 UTC 2026","passed","Sat Apr 18 11:07:55 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies the full end-to-end user registration flow: signup form → account created confirmation → logged-in state → logout.","5870","TC-REG-001: Should register a new user account successfully","webkit","Sat Apr 18 11:08:05 UTC 2026","passed","Sat Apr 18 11:08:11 UTC 2026","User Registration","register/register.spec.ts","",""
"","2574","Authenticate: Login with test account from .env","setup","Sat Apr 18 11:07:49 UTC 2026","passed","Sat Apr 18 11:07:51 UTC 2026","","auth/auth.setup.ts","",""
"Verifies that two specific products can be added to the cart by name and that their name, price, and quantity are correct in the cart view.","9230","TC-CART-001: Should add 2 products to cart and verify their details","webkit","Sat Apr 18 11:07:39 UTC 2026","passed","Sat Apr 18 11:07:48 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that logging in with a correct email but wrong password displays the appropriate error message and keeps the user on /login.","1431","TC-LOGIN-002: Should show error when logging in with incorrect password","firefox","Sat Apr 18 11:08:04 UTC 2026","passed","Sat Apr 18 11:08:06 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies successful login with a freshly registered account: correct redirect, username in navbar, and successful logout.","2146","TC-LOGIN-001: Should login successfully with the newly registered account","firefox","Sat Apr 18 11:08:01 UTC 2026","passed","Sat Apr 18 11:08:04 UTC 2026","User Login","login/login.spec.ts","",""
