"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Full end-to-end checkout flow: authenticated user adds two products by name, proceeds to checkout, verifies delivery address, places an order, pays with a test card, and confirms ""Order Placed!"" on the final page.","11056","TC-CHECKOUT-001: Should complete full checkout flow successfully","chromium:auth","Sun Apr 19 03:14:40 UTC 2026","passed","Sun Apr 19 03:14:51 UTC 2026","Checkout Flow: Buy Clothes","checkout/checkout.spec.ts","",""
"Verifies that logging in with a non-existent email address displays the appropriate error message.","2170","TC-LOGIN-003: Should show error when logging in with non-existent email","chromium","Sun Apr 19 03:14:50 UTC 2026","passed","Sun Apr 19 03:14:52 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that attempting to sign up with an already-registered email displays the ""Email Address already exist!"" error.","2308","TC-REG-002: Should show error when registering with an existing email","chromium","Sun Apr 19 03:14:58 UTC 2026","passed","Sun Apr 19 03:15:00 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies successful login with a freshly registered account: correct redirect, username in navbar, and successful logout.","3987","TC-LOGIN-001: Should login successfully with the newly registered account","firefox","Sun Apr 19 03:14:46 UTC 2026","passed","Sun Apr 19 03:14:50 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that logging in with a non-existent email address displays the appropriate error message.","2094","TC-LOGIN-003: Should show error when logging in with non-existent email","firefox","Sun Apr 19 03:14:53 UTC 2026","passed","Sun Apr 19 03:14:55 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that attempting to sign up with an already-registered email displays the ""Email Address already exist!"" error.","3284","TC-REG-002: Should show error when registering with an existing email","webkit","Sun Apr 19 03:15:17 UTC 2026","passed","Sun Apr 19 03:15:20 UTC 2026","User Registration","register/register.spec.ts","",""
"","3679","Authenticate: Login with test account from .env","setup","Sun Apr 19 03:14:36 UTC 2026","passed","Sun Apr 19 03:14:39 UTC 2026","","auth/auth.setup.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","6119","TC-CART-002: Cart should still contain products after navigating directly to cart","chromium","Sun Apr 19 03:14:37 UTC 2026","passed","Sun Apr 19 03:14:43 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies the full end-to-end user registration flow: signup form → account created confirmation → logged-in state → logout.","7953","TC-REG-001: Should register a new user account successfully","firefox","Sun Apr 19 03:14:55 UTC 2026","passed","Sun Apr 19 03:15:03 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that attempting to sign up with an already-registered email displays the ""Email Address already exist!"" error.","2759","TC-REG-002: Should show error when registering with an existing email","firefox","Sun Apr 19 03:15:03 UTC 2026","passed","Sun Apr 19 03:15:06 UTC 2026","User Registration","register/register.spec.ts","",""
"Full end-to-end checkout flow: authenticated user adds two products by name, proceeds to checkout, verifies delivery address, places an order, pays with a test card, and confirms ""Order Placed!"" on the final page.","11680","TC-CHECKOUT-001: Should complete full checkout flow successfully","firefox:auth","Sun Apr 19 03:14:32 UTC 2026","passed","Sun Apr 19 03:14:43 UTC 2026","Checkout Flow: Buy Clothes","checkout/checkout.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","6751","TC-CART-002: Cart should still contain products after navigating directly to cart","firefox","Sun Apr 19 03:14:40 UTC 2026","passed","Sun Apr 19 03:14:46 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
