"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","6515","TC-CART-002: Cart should still contain products after navigating directly to cart","webkit","Wed Apr 29 04:24:35 UTC 2026","passed","Wed Apr 29 04:24:41 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","7975","TC-CART-002: Cart should still contain products after navigating directly to cart","chromium","Wed Apr 29 04:25:01 UTC 2026","passed","Wed Apr 29 04:25:09 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that two specific products can be added to the cart by name and that their name, price, and quantity are correct in the cart view.","9591","TC-CART-001: Should add 2 products to cart and verify their details","chromium","Wed Apr 29 04:24:51 UTC 2026","passed","Wed Apr 29 04:25:00 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that logging in with a correct email but wrong password displays the appropriate error message and keeps the user on /login.","3871","TC-LOGIN-002: Should show error when logging in with incorrect password","webkit","Wed Apr 29 04:24:50 UTC 2026","passed","Wed Apr 29 04:24:54 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that logging in with a non-existent email address displays the appropriate error message.","3469","TC-LOGIN-003: Should show error when logging in with non-existent email","webkit","Wed Apr 29 04:24:54 UTC 2026","passed","Wed Apr 29 04:24:57 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies the full end-to-end user registration flow: signup form → account created confirmation → logged-in state → logout.","13253","TC-REG-001: Should register a new user account successfully","webkit","Wed Apr 29 04:24:58 UTC 2026","passed","Wed Apr 29 04:25:11 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that attempting to sign up with an already-registered email displays the ""Email Address already exist!"" error.","2661","TC-REG-002: Should show error when registering with an existing email","firefox","Wed Apr 29 04:25:42 UTC 2026","passed","Wed Apr 29 04:25:44 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that two specific products can be added to the cart by name and that their name, price, and quantity are correct in the cart view.","8464","TC-CART-001: Should add 2 products to cart and verify their details","firefox","Wed Apr 29 04:25:05 UTC 2026","passed","Wed Apr 29 04:25:14 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","8406","TC-CART-002: Cart should still contain products after navigating directly to cart","firefox","Wed Apr 29 04:25:14 UTC 2026","passed","Wed Apr 29 04:25:23 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies the full end-to-end user registration flow: signup form → account created confirmation → logged-in state → logout.","5771","TC-REG-001: Should register a new user account successfully","firefox","Wed Apr 29 04:25:35 UTC 2026","passed","Wed Apr 29 04:25:41 UTC 2026","User Registration","register/register.spec.ts","",""
"Full end-to-end checkout flow: authenticated user adds two products by name, proceeds to checkout, verifies delivery address, places an order, pays with a test card, and confirms ""Order Placed!"" on the final page.","19234","TC-CHECKOUT-001: Should complete full checkout flow successfully","webkit:auth","Wed Apr 29 04:24:47 UTC 2026","passed","Wed Apr 29 04:25:06 UTC 2026","Checkout Flow: Buy Clothes","checkout/checkout.spec.ts","",""
"Verifies that attempting to sign up with an already-registered email displays the ""Email Address already exist!"" error.","3918","TC-REG-002: Should show error when registering with an existing email","webkit","Wed Apr 29 04:25:12 UTC 2026","passed","Wed Apr 29 04:25:16 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that logging in with a non-existent email address displays the appropriate error message.","1526","TC-LOGIN-003: Should show error when logging in with non-existent email","chromium","Wed Apr 29 04:25:17 UTC 2026","passed","Wed Apr 29 04:25:18 UTC 2026","User Login","login/login.spec.ts","",""
