"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies the full end-to-end user registration flow: signup form → account created confirmation → logged-in state → logout.","5612","TC-REG-001: Should register a new user account successfully","webkit","Sun May 03 04:36:39 UTC 2026","passed","Sun May 03 04:36:45 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies successful login with a freshly registered account: correct redirect, username in navbar, and successful logout.","4465","TC-LOGIN-001: Should login successfully with the newly registered account","chromium","Sun May 03 04:36:29 UTC 2026","passed","Sun May 03 04:36:34 UTC 2026","User Login","login/login.spec.ts","",""
"","5482","Authenticate: Login with test account from .env","setup","Sun May 03 04:36:22 UTC 2026","passed","Sun May 03 04:36:27 UTC 2026","","auth/auth.setup.ts","",""
"Verifies that logging in with a non-existent email address displays the appropriate error message.","2017","TC-LOGIN-003: Should show error when logging in with non-existent email","chromium","Sun May 03 04:36:36 UTC 2026","passed","Sun May 03 04:36:38 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that attempting to sign up with an already-registered email displays the ""Email Address already exist!"" error.","2552","TC-REG-002: Should show error when registering with an existing email","webkit","Sun May 03 04:36:45 UTC 2026","passed","Sun May 03 04:36:48 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies successful login with a freshly registered account: correct redirect, username in navbar, and successful logout.","2998","TC-LOGIN-001: Should login successfully with the newly registered account","firefox","Sun May 03 04:36:17 UTC 2026","passed","Sun May 03 04:36:20 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that attempting to sign up with an already-registered email displays the ""Email Address already exist!"" error.","1609","TC-REG-002: Should show error when registering with an existing email","chromium","Sun May 03 04:36:42 UTC 2026","passed","Sun May 03 04:36:43 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that attempting to sign up with an already-registered email displays the ""Email Address already exist!"" error.","1989","TC-REG-002: Should show error when registering with an existing email","firefox","Sun May 03 04:36:34 UTC 2026","passed","Sun May 03 04:36:36 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies the full end-to-end user registration flow: signup form → account created confirmation → logged-in state → logout.","7333","TC-REG-001: Should register a new user account successfully","firefox","Sun May 03 04:36:27 UTC 2026","passed","Sun May 03 04:36:34 UTC 2026","User Registration","register/register.spec.ts","",""
"Full end-to-end checkout flow: authenticated user adds two products by name, proceeds to checkout, verifies delivery address, places an order, pays with a test card, and confirms ""Order Placed!"" on the final page.","16453","TC-CHECKOUT-001: Should complete full checkout flow successfully","webkit:auth","Sun May 03 04:36:19 UTC 2026","passed","Sun May 03 04:36:35 UTC 2026","Checkout Flow: Buy Clothes","checkout/checkout.spec.ts","",""
"Full end-to-end checkout flow: authenticated user adds two products by name, proceeds to checkout, verifies delivery address, places an order, pays with a test card, and confirms ""Order Placed!"" on the final page.","8176","TC-CHECKOUT-001: Should complete full checkout flow successfully","chromium:auth","Sun May 03 04:36:28 UTC 2026","passed","Sun May 03 04:36:36 UTC 2026","Checkout Flow: Buy Clothes","checkout/checkout.spec.ts","",""
"Verifies that two specific products can be added to the cart by name and that their name, price, and quantity are correct in the cart view.","4283","TC-CART-001: Should add 2 products to cart and verify their details","chromium","Sun May 03 04:36:15 UTC 2026","passed","Sun May 03 04:36:19 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that logging in with a non-existent email address displays the appropriate error message.","2238","TC-LOGIN-003: Should show error when logging in with non-existent email","webkit","Sun May 03 04:36:37 UTC 2026","passed","Sun May 03 04:36:39 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","7474","TC-CART-002: Cart should still contain products after navigating directly to cart","webkit","Sun May 03 04:36:21 UTC 2026","passed","Sun May 03 04:36:29 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies the full end-to-end user registration flow: signup form → account created confirmation → logged-in state → logout.","3758","TC-REG-001: Should register a new user account successfully","chromium","Sun May 03 04:36:38 UTC 2026","passed","Sun May 03 04:36:42 UTC 2026","User Registration","register/register.spec.ts","",""
