"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies the full end-to-end user registration flow: signup form → account created confirmation → logged-in state → logout.","5076","TC-REG-001: Should register a new user account successfully","firefox","Wed May 20 04:57:44 UTC 2026","passed","Wed May 20 04:57:50 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies the full end-to-end user registration flow: signup form → account created confirmation → logged-in state → logout.","3261","TC-REG-001: Should register a new user account successfully","chromium","Wed May 20 04:57:45 UTC 2026","passed","Wed May 20 04:57:48 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","4611","TC-CART-002: Cart should still contain products after navigating directly to cart","firefox","Wed May 20 04:57:33 UTC 2026","passed","Wed May 20 04:57:37 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Full end-to-end checkout flow: authenticated user adds two products by name, proceeds to checkout, verifies delivery address, places an order, pays with a test card, and confirms ""Order Placed!"" on the final page.","8510","TC-CHECKOUT-001: Should complete full checkout flow successfully","firefox:auth","Wed May 20 04:57:35 UTC 2026","passed","Wed May 20 04:57:44 UTC 2026","Checkout Flow: Buy Clothes","checkout/checkout.spec.ts","",""
"Verifies that attempting to sign up with an already-registered email displays the ""Email Address already exist!"" error.","2947","TC-REG-002: Should show error when registering with an existing email","webkit","Wed May 20 04:58:09 UTC 2026","passed","Wed May 20 04:58:12 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that logging in with a correct email but wrong password displays the appropriate error message and keeps the user on /login.","1871","TC-LOGIN-002: Should show error when logging in with incorrect password","chromium","Wed May 20 04:57:40 UTC 2026","passed","Wed May 20 04:57:42 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that two specific products can be added to the cart by name and that their name, price, and quantity are correct in the cart view.","4602","TC-CART-001: Should add 2 products to cart and verify their details","chromium","Wed May 20 04:57:28 UTC 2026","passed","Wed May 20 04:57:32 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","5275","TC-CART-002: Cart should still contain products after navigating directly to cart","webkit","Wed May 20 04:57:49 UTC 2026","passed","Wed May 20 04:57:54 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"","2593","Authenticate: Login with test account from .env","setup","Wed May 20 04:57:51 UTC 2026","passed","Wed May 20 04:57:53 UTC 2026","","auth/auth.setup.ts","",""
"Verifies successful login with a freshly registered account: correct redirect, username in navbar, and successful logout.","3439","TC-LOGIN-001: Should login successfully with the newly registered account","webkit","Wed May 20 04:57:54 UTC 2026","passed","Wed May 20 04:57:58 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies the full end-to-end user registration flow: signup form → account created confirmation → logged-in state → logout.","5427","TC-REG-001: Should register a new user account successfully","webkit","Wed May 20 04:58:04 UTC 2026","passed","Wed May 20 04:58:09 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that attempting to sign up with an already-registered email displays the ""Email Address already exist!"" error.","2540","TC-REG-002: Should show error when registering with an existing email","chromium","Wed May 20 04:57:48 UTC 2026","passed","Wed May 20 04:57:51 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that attempting to sign up with an already-registered email displays the ""Email Address already exist!"" error.","2163","TC-REG-002: Should show error when registering with an existing email","firefox","Wed May 20 04:57:50 UTC 2026","passed","Wed May 20 04:57:52 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that two specific products can be added to the cart by name and that their name, price, and quantity are correct in the cart view.","11205","TC-CART-001: Should add 2 products to cart and verify their details","webkit","Wed May 20 04:57:37 UTC 2026","passed","Wed May 20 04:57:48 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that two specific products can be added to the cart by name and that their name, price, and quantity are correct in the cart view.","5561","TC-CART-001: Should add 2 products to cart and verify their details","firefox","Wed May 20 04:57:27 UTC 2026","passed","Wed May 20 04:57:32 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
