"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies that two specific products can be added to the cart by name and that their name, price, and quantity are correct in the cart view.","4029","TC-CART-001: Should add 2 products to cart and verify their details","chromium","Mon May 18 05:01:32 UTC 2026","passed","Mon May 18 05:01:36 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"","2656","Authenticate: Login with test account from .env","setup","Mon May 18 05:01:38 UTC 2026","passed","Mon May 18 05:01:40 UTC 2026","","auth/auth.setup.ts","",""
"Verifies the full end-to-end user registration flow: signup form → account created confirmation → logged-in state → logout.","5249","TC-REG-001: Should register a new user account successfully","webkit","Mon May 18 05:02:24 UTC 2026","passed","Mon May 18 05:02:29 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","4888","TC-CART-002: Cart should still contain products after navigating directly to cart","chromium","Mon May 18 05:01:38 UTC 2026","passed","Mon May 18 05:01:42 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that logging in with a correct email but wrong password displays the appropriate error message and keeps the user on /login.","1269","TC-LOGIN-002: Should show error when logging in with incorrect password","firefox","Mon May 18 05:01:46 UTC 2026","passed","Mon May 18 05:01:48 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that logging in with a non-existent email address displays the appropriate error message.","2286","TC-LOGIN-003: Should show error when logging in with non-existent email","webkit","Mon May 18 05:02:21 UTC 2026","passed","Mon May 18 05:02:23 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","4477","TC-CART-002: Cart should still contain products after navigating directly to cart","firefox","Mon May 18 05:01:39 UTC 2026","passed","Mon May 18 05:01:44 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that attempting to sign up with an already-registered email displays the ""Email Address already exist!"" error.","2210","TC-REG-002: Should show error when registering with an existing email","firefox","Mon May 18 05:01:53 UTC 2026","passed","Mon May 18 05:01:55 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that logging in with a non-existent email address displays the appropriate error message.","1818","TC-LOGIN-003: Should show error when logging in with non-existent email","chromium","Mon May 18 05:01:47 UTC 2026","passed","Mon May 18 05:01:49 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that two specific products can be added to the cart by name and that their name, price, and quantity are correct in the cart view.","8982","TC-CART-001: Should add 2 products to cart and verify their details","webkit","Mon May 18 05:01:26 UTC 2026","passed","Mon May 18 05:01:35 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that logging in with a correct email but wrong password displays the appropriate error message and keeps the user on /login.","1720","TC-LOGIN-002: Should show error when logging in with incorrect password","chromium","Mon May 18 05:01:45 UTC 2026","passed","Mon May 18 05:01:47 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","6369","TC-CART-002: Cart should still contain products after navigating directly to cart","webkit","Mon May 18 05:02:07 UTC 2026","passed","Mon May 18 05:02:13 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that logging in with a correct email but wrong password displays the appropriate error message and keeps the user on /login.","1900","TC-LOGIN-002: Should show error when logging in with incorrect password","webkit","Mon May 18 05:02:19 UTC 2026","passed","Mon May 18 05:02:21 UTC 2026","User Login","login/login.spec.ts","",""
